#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Diamond DA40NG", unit_software_part_number="006-B1177-6H", unit_software_version="20.90", system_software_part_number="006-B1669-14", system_id="26356A116", mode=NORMAL, flightstream_header="26356A116_0901", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2026-02-08, 15:50:52,  +00:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:53,  +00:00,       ,             ,             ,   -84.2, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:54,  +00:00,       ,             ,             ,   -84.2, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:55,  +00:00,       ,             ,             ,   -85.2, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.5,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:56,  +00:00,       ,             ,             ,   -85.2, 30.05,        ,  15.5,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.5,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:57,  +00:00,       ,             ,             ,   -86.2, 30.05,        ,  15.5,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.6,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:58,  +00:00,       ,             ,             ,   -86.2, 30.05,        ,  15.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:59,  +00:00,       ,             ,             ,   -86.2, 30.05,        ,  15.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  22.8,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:00,  +00:00,       ,             ,             ,   -87.2, 30.05,        ,  15.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  22.9,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:01,  +00:00,       ,             ,             ,   -87.2, 30.05,        ,  15.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  22.8,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:02,  +00:00,       ,             ,             ,   -87.2, 30.05,        ,  15.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  22.8,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:03,  +00:00,       ,             ,             ,   -88.2, 30.05,        ,  15.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:04,  +00:00,       ,             ,             ,   -88.2, 30.05,        ,  15.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:05,  +00:00,       ,             ,             ,   -88.2, 30.05,        ,  15.8,   0.00,       ,  -30.83,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:06,  +00:00,       ,             ,             ,   -89.2, 30.05,        ,  15.8,   0.00,       ,  -27.25,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:07,  +00:00,       ,             ,             ,   -89.2, 30.05,        ,  15.8,   0.00,       ,  -26.22,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:08,  +00:00,       ,             ,             ,   -89.2, 30.05,        ,  15.8,   0.00,       ,  -22.67,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:09,  +00:00,       ,             ,             ,   -89.2, 30.05,        ,  15.5,   0.00,       ,  -19.33,       ,       ,       ,       ,      ,      ,  22.7,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:10,  +00:00,       ,             ,             ,   -89.2, 30.05,        ,  15.5,   0.00,       ,  -17.41,       ,       ,       ,       ,      ,      ,  22.6,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:11,  +00:00,       ,             ,             ,   -90.2, 30.05,        ,  15.5,   0.00,       ,  -16.55,       ,       ,       ,       ,      ,      ,  22.5,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:12,  +00:00,       ,             ,             ,   -90.2, 30.05,        ,  15.8,   0.00,       ,  -16.21,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:13,  +00:00,       ,             ,             ,   -90.2, 30.05,        ,  15.8,   0.00,       ,  -16.07,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:14,  +00:00,       ,             ,             ,   -90.2, 30.05,        ,  15.5,   0.00,       ,  -16.03,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:15,  +00:00,       ,             ,             ,   -90.2, 30.05,        ,  15.8,   0.00,       ,  -16.01,       ,       ,       ,       ,      ,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:16,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.5,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:17,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:51:18,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:07,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:08,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:09,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:10,  +00:00,       ,             ,             ,   -91.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:11,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:12,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:13,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:14,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:15,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:16,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:17,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:18,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.04,  -0.92,   0.01,   0.00, 275.2,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:19,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.04,  -0.91,   0.01,   0.00, 275.3,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:20,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.05,  -0.91,   0.01,   0.00, 275.3,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:21,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.05,  -0.91,   0.01,   0.00, 275.3,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:22,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.05,  -0.90,   0.01,   0.00, 275.3,      ,  22.5,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:23,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.05,  -0.88,   0.01,   0.00, 275.3,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:24,  +00:00,       ,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -16.00,   1.04,  -0.86,   0.01,   0.00, 275.3,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 15:50:25,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -15.84,   1.05,  -0.86,   0.01,   0.00, 275.3,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:26,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,   -9.84,   1.05,  -0.85,   0.01,   0.00, 275.3,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:27,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,   -4.54,   1.07,  -0.85,   0.01,   0.00, 275.3,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:28,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,   -3.92,   1.08,  -0.83,   0.02,  -0.00, 275.3,      ,  22.3,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:29,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,   -7.52,   1.09,  -0.82,   0.01,   0.00, 275.3,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:30,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -11.34,   1.09,  -0.81,   0.01,   0.00, 275.3,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:31,  +00:00,  WUDDY,             ,             ,   -92.2, 30.05,        ,  15.8,   0.00,       ,  -13.94,   1.09,  -0.80,   0.01,   0.00, 275.4,      ,  22.1,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:32,  +00:00,  WUDDY,             ,             ,   -93.2, 30.05,        ,  15.8,   0.00,       ,  -15.18,   1.08,  -0.79,   0.01,   0.00, 275.4,      ,  22.1,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:33,  +00:00,  WUDDY,             ,             ,   -93.2, 30.05,        ,  15.8,   0.00,       ,  -15.69,   1.08,  -0.79,   0.02,   0.00, 275.4,      ,  22.2,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
2026-02-08, 15:50:34,  +00:00,  WUDDY,             ,             ,   -93.2, 30.05,        ,  15.8,   0.00,       ,  -15.89,   1.07,  -0.80,   0.01,   0.00, 275.4,      ,  22.4,  -0.0,   9.20,  10.53,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,   53.5, 111.10, 111.10, 121.200, 123.775,       ,       ,       ,      ,       ,       ,   -6.6,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,      ,       ,      ,       
