#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Diamond DA40NG", unit_software_part_number="006-B1177-6H", unit_software_version="20.90", system_software_part_number="006-B1669-14", system_id="26356A116", mode=NORMAL, flightstream_header="26356A116_0902", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,        , 30.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,    ,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,    34.1, 30.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2026-02-08, 18:10:33,  +00:00,       ,             ,             ,    34.1, 30.28,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:34,  +00:00,       ,             ,             ,    33.1, 30.28,        ,  19.0,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:35,  +00:00,       ,             ,             ,    33.1, 30.28,        ,  19.0,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:36,  +00:00,       ,             ,             ,    33.1, 30.28,        ,  19.0,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:37,  +00:00,       ,             ,             ,    33.1, 30.28,        ,  19.0,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.9,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:38,  +00:00,       ,             ,             ,    32.1, 30.28,        ,  19.0,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.9,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:39,  +00:00,       ,             ,             ,    32.1, 30.28,        ,  19.0,   0.00,       ,  -27.57,       ,       ,       ,       ,      ,      ,  24.9,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:40,  +00:00,       ,             ,             ,    32.1, 30.28,        ,  19.0,   0.00,       ,  -23.58,       ,       ,       ,       ,      ,      ,  24.9,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:41,  +00:00,       ,             ,             ,    32.1, 30.28,        ,  19.0,   0.00,       ,  -23.67,       ,       ,       ,       ,      ,      ,  24.9,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:42,  +00:00,       ,             ,             ,    31.1, 30.28,        ,  19.0,   0.00,       ,  -20.87,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:43,  +00:00,       ,             ,             ,    31.1, 30.28,        ,  19.0,   0.00,       ,  -18.27,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:44,  +00:00,       ,             ,             ,    31.1, 30.28,        ,  19.0,   0.00,       ,  -16.93,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:45,  +00:00,       ,             ,             ,    31.1, 30.28,        ,  19.0,   0.00,       ,  -17.05,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:46,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.62,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:47,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.28,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:48,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.11,       ,       ,       ,       ,      ,      ,  24.8,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:49,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.04,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:50,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.02,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:51,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.01,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:52,  +00:00,       ,             ,             ,    30.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:53,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,   0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:54,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:55,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:56,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:57,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:58,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:10:59,  +00:00,       ,             ,             ,    29.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:00,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:01,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:02,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:03,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:04,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:05,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:06,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:07,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:08,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:09,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.12,   0.22,  -0.01,   0.00, 321.5,      ,  24.7,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:10,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.11,   0.23,  -0.01,   0.00, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:11,  +00:00,       ,             ,             ,    28.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.11,   0.22,  -0.00,  -0.00, 321.6,      ,  24.6,   0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:12,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.10,   0.24,  -0.01,   0.00, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:13,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.09,   0.25,  -0.01,   0.00, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:14,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.08,   0.26,  -0.01,   0.00, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:15,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.07,   0.26,  -0.01,   0.01, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:16,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.07,   0.27,  -0.00,   0.01, 321.6,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:17,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.05,   0.27,  -0.00,  -0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:18,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.05,   0.29,  -0.01,   0.01, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:19,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.07,   0.30,  -0.01,   0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:20,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.07,   0.31,  -0.01,  -0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:21,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.05,   0.30,  -0.01,   0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:22,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.03,   0.30,  -0.01,   0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:23,  +00:00,       ,             ,             ,    27.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.04,   0.30,  -0.01,   0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:24,  +00:00,       ,             ,             ,    26.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.04,   0.29,  -0.01,   0.00, 321.7,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:25,  +00:00,       ,             ,             ,    26.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.04,   0.29,  -0.01,   0.00, 321.8,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:26,  +00:00,       ,             ,             ,    26.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.05,   0.27,  -0.01,   0.00, 321.8,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-02-08, 18:11:27,  +00:00,       ,             ,             ,    26.1, 30.28,        ,  19.0,   0.00,       ,  -16.00,  -0.03,   0.29,  -0.01,  -0.00, 321.8,      ,  24.6,  -0.0,  14.00,  14.00,         ,         ,        ,        ,       ,        ,        ,   0,  GPS,  346.0, 111.10, 111.10, 127.400, 121.500,       ,       ,       ,      ,       ,       ,   -6.1,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
